id,user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,retweets,favorites,is_retweet
1340795620781527045,"Katharine Liang, MD, PhD","Seattle, WA","Psychiatry chief resident studying stress @UWMedicine @UWPsychiatry • @UNC_SOM • #MedTwitter #PsychTwitter #doubledocs • mother, violinist, adventurer",2018-12-22 06:43:23,374,486,1790,False,2020-12-20 23:06:01,"So grateful to the scientists at #PfizerBioNTech, and the basic scientists Barney Graham, @kkariko, Drew Weissman,… https://t.co/hl0Zy2zlyT",['PfizerBioNTech'],Twitter for iPhone,0,12,False
1340791360924872705,SuperRetroThrowback,"Old Mystic, CT USA","Multi-Award Nominated Pop Culture Podcast, Bringing you the latest Pop Culture News & Comic Con Coverage! Also part of @thedorkening Podcast Network",2016-11-06 22:51:31,2659,4991,14283,False,2020-12-20 22:49:05,Who did this?! 😂😂😂😂 #Covid_19 #Pfizer #vaccine #PfizerBioNTech https://t.co/DqDNqFatZo,"['Covid_19', 'Pfizer', 'vaccine', 'PfizerBioNTech']",Twitter for iPhone,1,2,False
1340790730567127040,Meggan Beebe,,"Loves Jesus, Rob Beebe, food, family, food, travel, my city, adventure, food, fashion, books, food.",2011-06-08 13:03:14,29,130,1892,False,2020-12-20 22:46:35,Thankful. Hopeful. 💉 #uchicagomedicine #thisisourshot #notthrowingawaymyshot #PfizerBioNTech https://t.co/zRGP0QH7Qt,"['uchicagomedicine', 'thisisourshot', 'notthrowingawaymyshot', 'PfizerBioNTech']",Twitter for iPhone,0,2,False
1340785568477798403,RAVEEN,,Independent Journalist | Dentist,2011-03-16 11:28:35,3213,682,37533,False,2020-12-20 22:26:04,"🔴 mRNA vaccine efficacy not affected by mutation, “You don't have to worry about it.” - BioNTech CEO #PfizerBioNTech",['PfizerBioNTech'],Twitter for iPhone,0,2,False
1340783359765733378,JULIUS (he/him),,"https://t.co/TRFPL9TdEz. Forensic Anthropology and Archaeology.

Interested in everything.

#ActuallyAutistic

(hopefully) soon to be PhD

activism at @ClimateJulius",2018-08-06 09:26:47,875,905,13287,False,2020-12-20 22:17:18,"Hey @OpenAcademics/@AcademicChatter  and mostly vaccine people :)
Where do I find WHICH protein exactly the Pfizer… https://t.co/ID10pOJ0no",,Twitter for Android,0,2,False
1340781196347904003,Whtrslugcaviiersong#dontstayhomeandcatchcovid19,Email:talksavailable@gmail.com,"Hot original songs available/ whtrslugcaviiersong.iam a black female
solo songwriter/singer/#songs for sale and or hire.cheers",2019-09-22 16:45:47,1241,365,12843,False,2020-12-20 22:08:42,@grantshapps @AJRichardsonMP Get well soon #EmmanuelMacron #macron #frenchpresident #francepresident good you have… https://t.co/D9sCSPucNr,"['EmmanuelMacron', 'macron', 'frenchpresident', 'francepresident']",Twitter for Android,0,0,False
1340780114418798592,Fena,Bosna i Hercegovina,Federalna novinska agencija - FENA,2012-05-11 07:06:34,4317,130,45,False,2020-12-20 22:04:24,"Doctors Nura and Emir Festić: Those who do not get vaccinated are the brave ones
#COVID19 #CovidVaccine… https://t.co/kRYgbNCo9P","['COVID19', 'CovidVaccine']",Twitter Web App,0,3,False
1340779390544703488,The Frontiers Of,Earth,Uncovering our true potential daily...,2017-10-22 21:28:07,61,156,278,False,2020-12-20 22:01:31,"Covid-19 Vaccine Rollout Update, FDA investigating allergic reactions #PfizerCOVIDvaccine #PfizerBioNTech… https://t.co/hh7BsuFGVL","['PfizerCOVIDvaccine', 'PfizerBioNTech']",Twitter Web App,1,2,False
1340778469538603010,Liz Lightstone 🕷,"London, UK","Prof of Renal Med, #Imperial College Focus on #lupus nephritis;#pregnancy in women with #kidney disease; Doctor, wife, mother, friend-order varies! Views my own",2014-08-12 13:02:09,6699,4122,49138,False,2020-12-20 21:57:52,@PippaCrerar Particular freight to concentrate on = #PfizerBioNTech #CovidVaccine coming from #Belgium.… https://t.co/XMY2Zo1qdO,"['PfizerBioNTech', 'CovidVaccine', 'Belgium']",Twitter for iPhone,0,3,False
1340776466837979136,Yuval Koren,San Francisco Bay Area,"Building great teams and market defining products.
Entrepreneur, developer, dad.",2011-06-17 04:48:05,114,171,138,False,2020-12-20 21:49:54,Waiting as my wife receives her first dose #PfizerBioNTech #frontlineworkers https://t.co/eJ2dojTO18,"['PfizerBioNTech', 'frontlineworkers']",Twitter for iPhone,0,1,False
1340770655856418816,Joanbeam3000,La Belle Province,"Be yourself, everyone else is already taken. ~ Oscar Wilde     #Twinja",2014-10-06 04:28:08,2597,4988,338282,False,2020-12-20 21:26:49,@BonnieLCarter @MooreintheAM I immediately thought of #PMJT's stated intentions when I saw all the flak Marco Rubio… https://t.co/uVY6dHVbcp,['PMJT'],Twitter Web App,0,5,False
1340768547853758470,Yasar Aral,,"Do not borrow yourself too much to anyone. Because nobody likes to be with their creditors.

Deist

İTÜ",2011-05-14 07:47:02,1130,530,3752,False,2020-12-20 21:18:26,"#Pfizer's past criminal records. 

The company you will vaccinate, perhaps promises you to be a happy monkey the ne… https://t.co/fUO5XuqODv",['Pfizer'],Twitter Web App,0,0,False
1340766077471531008,MimiMD83,"California, USA",Infectious Diseases MD,2019-10-25 05:28:25,101,281,6199,False,2020-12-20 21:08:37,Woke up early on a #SundayMorning for this!!! So happy and grateful— especially to the scientists and clinical tria… https://t.co/j784pqEkvj,['SundayMorning'],Twitter for iPhone,2,6,False
1340763250456223744,Dr.Krutika Kuppalli,,"ID, Global Health, VHF, Pandemic Prep, Emerging Infections, & Health Policy MD| U.S. Congress COVID-19 expert witness x 2 | ELBI 2020 @JHSPH_CHS",2019-03-25 04:14:29,22047,593,7830,True,2020-12-20 20:57:23,"Right now at the #ACIP meeting reporting the following

2,838,225 doses of #PfizerBioNTech #CovidVaccine distribute… https://t.co/Uy3vAW0Cnm","['ACIP', 'PfizerBioNTech', 'CovidVaccine']",Twitter Web App,13,55,False
1340753885938511876,"PagdiSambhal, Saathi",northern hemisphere,"MultiCulture Nationalist, Pseudo-Poet, Antiques collector, writer, blogger, reader and Justice enthusiast. Offence & Defense sceptic",2008-12-03 20:54:37,158,558,6987,False,2020-12-20 20:20:11,"Innoculation s 1 thing, knowing u r nt 100% safe frm #SARSCoV2 is another..#PfizerBioNTech claim of 95% efficacy s… https://t.co/3k5tKMV1mU","['SARSCoV2', 'PfizerBioNTech']",Twitter for Android,0,0,False
1340748351629770753,David Unger,"Kelowna, B.C.",A conflict between adversaries will find resolution in a solution that adds substantive value to both perspectives Plato 426 - 347 BCE,2014-08-02 02:28:08,1363,1360,139266,False,2020-12-20 19:58:11,Professor Eric Caumes says; 'he trusts #AstraZeneca &amp; Chinese developed #Covid19 vaccines but has reservations agai… https://t.co/qo8SMxWVbk,"['AstraZeneca', 'Covid19']",Twitter Web App,0,1,False
1340743186457763840,Nick Gurr,"Washington, DC","""Tell Cersei. I want her to know it was me.” UofSC 🐓 & Drexel U 🐉",2009-05-20 02:54:14,315,422,452,False,2020-12-20 19:37:40,"I got the Covid-19 Vaccine 💉 dose 1 today, I’ll let y’all know what super powers I get tomorrow on 12/21 😂😂… https://t.co/0HpUQbtLD1",,Twitter for iPhone,0,2,False
1340730426776817670,Darlene Burbridge,"Lower Sackville, Nova Scotia",I am Canadian.  I have 3 boys and a girl. Been with my hubby for 27 years & been in love with George Michael since i was 10...RIP,2009-01-15 23:50:57,164,444,252,False,2020-12-20 18:46:57,"As of today 20/12/20 according to the  #CDC website, We Canadians are taking part in a study of #COVID19Vaccine stu… https://t.co/DOcxA7ZAKM","['CDC', 'COVID19Vaccine']",Twitter for iPhone,0,0,False
1340721114863976448,Banky,"Las Vegas, NV","Investor, option trader & hospital pharmacist, PharmD.",2019-06-13 23:21:36,6,24,239,False,2020-12-20 18:09:57,So grateful to receive my 1st Pfizer covid vaccine today. Thank you #PfizerBioNTech and to all the scientists who w… https://t.co/IGeE9o6c6r,['PfizerBioNTech'],Twitter for Android,0,0,False
1340719770988126214,Alex777,,"Love Animals, Art, Books & Soccer. I hate evil behavior! ""Never think you stand alone"" Here to fight for the weak!Whoever is against #Armenians should PISS OFF!",2017-04-18 14:00:07,2112,2310,50325,False,2020-12-20 18:04:37,"https://t.co/Jz1qUZJqPU

3150 people have been unable to work or perform daily activities, or required care from a… https://t.co/FEtrHE49Sw",,Twitter Web App,1,2,False
1340714800037261312,"Amber Hildreth, DO","Denver, CO",Pediatric Transplant Hepatologist at Presbyterian/St. Luke’s and Rocky Mountain Hospital for Children. @rmhcfamily #savekids #donatelife,2014-07-25 22:37:16,167,463,358,False,2020-12-20 17:44:52,Day 2 post #CovidVaccine and no complaints! Will update again after second dose #PfizerBioNTech #trustscience,"['CovidVaccine', 'PfizerBioNTech', 'trustscience']",Twitter for iPhone,0,2,False
1340707312353173504,Steve Schiebel MD CPE FAAP,"Bellevue, WA","CMIO, Board Member, & Pediatrician at Allegro Pediatrics (views = my own ~ RTs +/- my views ~ tweets ≠ medical advice)",2010-08-27 20:24:01,224,515,31,False,2020-12-20 17:15:07,Feeling fine at 24 hours!! #24hourcheck #shot1done #vaccinessavelives #COVID19 #PfizerBioNTech,"['24hourcheck', 'shot1done', 'vaccinessavelives', 'COVID19', 'PfizerBioNTech']",Twitter Web App,0,0,False
1340705773941305346,Alex777,,"Love Animals, Art, Books & Soccer. I hate evil behavior! ""Never think you stand alone"" Here to fight for the weak!Whoever is against #Armenians should PISS OFF!",2017-04-18 14:00:07,2112,2310,50325,False,2020-12-20 17:09:00,"#Pfizer 's dirty Games!
Do Not Trust the #Pfizervaccine #PfizerBioNTech #PfizerPoison #vaccine #vaccination https://t.co/79ygg0zhgf","['Pfizer', 'Pfizervaccine', 'PfizerBioNTech', 'PfizerPoison', 'vaccine', 'vaccination']",Twitter Web App,0,1,False
1340703706669572111,Ahmad Khalid,"Tampa, FL","🚀🚀🚀🚀🚀
Long Everything.",2020-11-06 03:52:40,2,92,17,False,2020-12-20 17:00:47,Betting on a recovery in PFE with vertical put spreads can yield 40-43% return in one month. These spreads expire i… https://t.co/H2422Sk8gB,,Twitter for Android,0,0,False
1340702831012179969,power to the people,,,2017-02-06 21:57:49,106,313,7511,False,2020-12-20 16:57:18,"Any #ProLife people take the the Pfizer mRNA vaccine? 

It is derived from fetal stem cells.  You pro-life hypocrit… https://t.co/nfqtZKuITG",['ProLife'],Twitter for iPad,0,1,False
1340696269522690060,Marc Bailey,"Leeds, England",Associate Professor of Vascular Medicine & @TheBHF Intermediate Fellow @UoL_LICAMM | Vascular Surgery @LeedsHospitals | Aneurysm Research | Food | Wine | Gin,2016-07-25 18:03:20,681,804,4138,False,2020-12-20 16:31:14,Got the #PfizerBioNTech #COVID19 vaccine today as a GP practice had spare stock that was offered to NHS Staff. Grab… https://t.co/NMjOv6W4Ka,"['PfizerBioNTech', 'COVID19']",Twitter for iPhone,0,34,False
1340695047851958274,Eyjolfur Kolbeinn,Iceland,,2009-05-19 23:30:16,51,73,1328,False,2020-12-20 16:26:22,The US government controls the distribution of Pfizer. Delays in delivery against contracts in Iceland and Europe i… https://t.co/XKOdrE0o5t,,Twitter Web App,0,0,False
1340681363016585218,BOOM Live,"Mumbai, India","IFCN certified fact-driven journalism. India's first independent online resource to fight misinformation, explain issues and keep the internet safe",2014-03-16 03:52:50,64181,1183,1794,True,2020-12-20 15:32:00,An image has been shared alongside a claim it shows three of four clinical trial volunteers who have developed Bell… https://t.co/junCFMQJWw,,TweetDeck,0,7,False
1340680449950158848,Saju Mathew MD MPH,"Atlanta, GA","On Air Medical Analyst @CNN, Primary Care Doc in the trenches, Public Health Specialist, Morehouse School of Med grad, Africa born, US raised, Asian Papa & Mum",2018-08-12 20:43:47,823,294,1337,False,2020-12-20 15:28:22,Hold on America. We have 2 #vaccines to help us crush this virus. BUT we have to do our part. Make wise decisions.… https://t.co/ux73miGtkK,['vaccines'],Twitter for iPhone,0,3,False
1340659121314525185,Chris Allen,,"GP with an interest in Dermatology, Occasional Runner, Wannabe Chef and Father of 3 Very Active Kids",2012-06-04 17:55:40,103,228,810,False,2020-12-20 14:03:37,1st dose done. #PfizerBioNTech https://t.co/ftvCv7eicc,['PfizerBioNTech'],Twitter for Android,0,5,False
1340657234896969731,Kehat Lab,"Haifa, Israel",Izhak Kehat's Molecular Cardiovascular System Research Lab @TechnionLive,2018-07-03 12:55:32,96,118,690,False,2020-12-20 13:56:07,COVID-19 vaccine #PfizerBioNTech. I now have more mRNA than I had this morning https://t.co/jiHXDKwpxK,['PfizerBioNTech'],Twitter for iPhone,0,9,False
1340651624159539206,Free Press Journal,India,The voice of #Mumbai. The Free Press Journal is one of the oldest English daily newspapers from Mumbai with a heritage of more than 90 years.,2011-05-09 14:15:05,20321,529,588,True,2020-12-20 13:33:49,"Did US nurse faint after getting Pfizer-BioNTech’s COVID-19 vaccine shot?

#COVID19Vaccine #PfizerBioNTech 

https://t.co/1Bu6He7QcX","['COVID19Vaccine', 'PfizerBioNTech']",Twitter Web App,0,1,False
1340648103846797313,Sue Reeve ♥️🧡💛💚💙💜🇪🇺🇪🇺🏳️‍🌈🏳️‍🌈,Glasgow environs.,"Londoner now living in Glasgow suburbs via The Cotswolds & Manchester. Likes news & current affairs, local produce, cricket, cats. Rebellious Catholic. I❤️Mcr",2010-12-28 19:17:39,1389,2198,56225,False,2020-12-20 13:19:50,"There is a massive elephant in the room today. 
Nothing mentioned about further supplies of #CoronavirusVaccine 
Ha… https://t.co/68iJhXHiPI",['CoronavirusVaccine'],Twitter for iPad,1,6,False
1340647738547945472,Allen Amparo,"Manila, Philippines",Potentially the first astronaut to pedal in Mars.,2011-06-20 14:23:08,175,156,112,False,2020-12-20 13:18:23,"On the other news, while @SecDuque and Rodrigo is going after #Sinovac of China, Chinese are getting more… https://t.co/EBicVH4nsU",['Sinovac'],Twitter for Android,0,0,False
1340643941113278464,Tamina Rashell #FBPE,,"Pro EU  & Value NHS.  Interests Travel, Politics & theatre /film.  Retweets not endorsements.",2019-12-18 18:27:04,3092,4998,62201,False,2020-12-20 13:03:18,@SimonClarkeMP Give the NHS staff the resources and support they need to tackle this health crisis. The right suppl… https://t.co/ST5T1bWrA3,,Twitter Web App,0,2,False
1340640594973089796,STOP #IMMUNITYPASSPORTS,"Great Wolford, England","Si vis pacem, para bellum. Despised by @initintegrity @dankaszeta @BritishArmy 77th Brigade. Considered part of 'Putin's Secret Police' by @johnsweeneyroar",2019-06-23 09:32:24,1702,406,11007,False,2020-12-20 12:50:00,"Because of the futility &amp; building resistance to the #PfizerBioNTech #vaccine in #Britain, the regime has activated… https://t.co/84PZ7N7YKV","['PfizerBioNTech', 'vaccine', 'Britain']",Twitter Web App,2,3,False
1340629848319004673,Sophie Sweatman,"Falmouth, England","Journalist interested in researching health, following leads to find hidden truths. Currently on MSc in Entrepreneurship at Falmouth Uni. Likes sea swimming.",2009-03-17 13:34:53,2180,3831,13838,False,2020-12-20 12:07:18,"As the #PfizerBioNTech vaccine is ""leaky"" or doesn't stop transmission and vaccinated people might shed more virus… https://t.co/bjF8KyPUTq",['PfizerBioNTech'],Twitter for Android,1,1,False
1340625081609891840,Carmen,Schleswig-Holstein,Life at the German Baltic See. Nature. Garden. Animals. Humor. Music. Art. Tesla. Renewable energy. Humanism. Tolerance. Fridays for future.,2019-11-30 18:08:55,110,512,7682,False,2020-12-20 11:48:21,CDC (Centers for Disease Control and Prevention) report: 270 000  people in the United States have been vaccinated… https://t.co/zpLCsWVTP7,,Twitter for iPhone,0,1,False
1340624099626930176,Ceri-Anne Ashby,Northamptonshire,"Busy Mum, Reader in the Church of England. Committed NHS worker.  Former nurse. Often found catching up with people over a cuppa! All views my own.",2011-12-24 16:49:28,134,232,1535,False,2020-12-20 11:44:27,Day one following #PfizerBioNTech Covid Vaccine.  Perfectly normal minor ache associated with a needle into my delt… https://t.co/BGhTamguTJ,['PfizerBioNTech'],Twitter for Android,0,2,False
1340618543205781505,IBTimes 🇮🇳,India,"International Business Times, India | Indian news, for the global news consumer | 📧 send news tips to editor@ibtimes.co.in",2011-11-02 20:46:16,18550,27,2592,True,2020-12-20 11:22:22,"I'm feeling dizzy: US nurse faints after getting Pfizer COVID vaccine shot

▪️A nurse at a Tennessee hospital faint… https://t.co/GhZsukO533",,Twitter Web App,0,3,False
1340617144602685444,Andrew Mseri CEO,Arusha,#Tourism and CEO at KITASA do organize tours in Tanzania and plans your safaris and kili climb #yachtzanzibar #wildlifesafaristanzania #Kilimanjaro,2013-06-08 09:04:15,322,1314,3679,False,2020-12-20 11:16:49,Already vaccinated or getting vaccine soon? Plan your #travel abroad with best DMC with #tripadvisor reviews… https://t.co/nArVAj04T5,"['travel', 'tripadvisor']",Twitter for Android,0,2,False
1340601458241224704,Dr John Austin Crosby,"North West, England",Consultant Forensic Psychiatrist working in NHS secure mental healthcare and Deputy Medical Director - Proud son of County Durham,2018-07-11 17:07:33,419,246,3869,False,2020-12-20 10:14:29,"No side effects apart from a very minor ache in my arm from #PfizerBioNTech #CovidVaccine, it’s meant to make you f… https://t.co/E9aJLEwb4V","['PfizerBioNTech', 'CovidVaccine']",Twitter for iPhone,0,20,False
